term_iri	term_label	term_type	mondo_iri	mondo_label	all_children_count	active_children_needing_reparent
http://www.ebi.ac.uk/efo/EFO_1000263	Gallbladder Adenoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006216	gallbladder adenoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000264	Gallbladder Adenosquamous Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006217	gallbladder adenosquamous carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000265	Gallbladder Biliary Intraepithelial Neoplasia	EFO	http://purl.obolibrary.org/obo/MONDO_0006218	gallbladder biliary intraepithelial neoplasia	0	0
http://www.ebi.ac.uk/efo/EFO_1000266	Gallbladder Small Cell Neuroendocrine Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006219	gallbladder small cell neuroendocrine carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000267	Gallbladder Squamous Cell Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006220	gallbladder squamous cell carcinoma	1	0
http://www.ebi.ac.uk/efo/EFO_1000268	Gastric Adenoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006221	gastric adenoma	1	0
http://www.ebi.ac.uk/efo/EFO_1000269	Gastric Choriocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006222	gastric choriocarcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000270	Gastric Diffuse Large B-Cell Lymphoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006223	gastric diffuse large B-cell lymphoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000271	Gastric Hamartomatous Polyp	EFO	http://purl.obolibrary.org/obo/MONDO_0006224	gastric hamartomatous polyp	0	0
http://www.ebi.ac.uk/efo/EFO_1000272	Gastric Mantle Cell Lymphoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006225	gastric mantle cell lymphoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000274	Gastric Mucosa-Associated Lymphoid Tissue Lymphoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006226	gastric mucosa-associated lymphoid tissue lymphoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000275	Gastric Neuroendocrine Tumor G1	EFO	http://purl.obolibrary.org/obo/MONDO_0006227	gastric neuroendocrine tumor G1	0	0
http://www.ebi.ac.uk/efo/EFO_1000276	Gastric Papillary Adenocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006228	gastric papillary adenocarcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000277	Gastric Small Cell Neuroendocrine Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006229	gastric small cell neuroendocrine carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000278	Gastric Squamous Cell Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006230	gastric squamous cell carcinoma	1	0
http://www.ebi.ac.uk/efo/EFO_1000280	Gastrointestinal Hamartoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006231	gastrointestinal hamartoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000281	Giant Cell Tumor of Soft Tissue	EFO	http://purl.obolibrary.org/obo/MONDO_0006232	giant cell tumor of soft tissue	0	0
http://www.ebi.ac.uk/efo/EFO_1000282	Gonadal Teratoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006233	gonadal teratoma	1	0
http://www.ebi.ac.uk/efo/EFO_1000283	Grade III Prostatic Intraepithelial Neoplasia	EFO	http://purl.obolibrary.org/obo/MONDO_0006234	grade III prostatic intraepithelial neoplasia	0	0
http://www.ebi.ac.uk/efo/EFO_1000284	Granular Cell Tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0006235	granular cell tumor	1	0
http://www.ebi.ac.uk/efo/EFO_1000285	Granular Cell Tumor of the Neurohypophysis	EFO	http://purl.obolibrary.org/obo/MONDO_0003256	neurohypophysis granular cell tumor	0	0
http://www.ebi.ac.uk/efo/EFO_1000286	Granulocytic Sarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006237	granulocytic sarcoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000287	Growth Hormone-Producing Pituitary Gland Adenoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006238	growth hormone-producing pituitary gland adenoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000288	Head and Neck Paraganglioma	EFO	http://purl.obolibrary.org/obo/MONDO_0006239	head and neck paraganglioma	0	0
http://www.ebi.ac.uk/efo/EFO_1000289	Hemangiopericytic Neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0002789	hemangiopericytic tumor	0	0
http://www.ebi.ac.uk/efo/EFO_1000291	Hepatic Granuloma	EFO	http://purl.obolibrary.org/obo/MONDO_0006241	hepatic granuloma	0	0
http://www.ebi.ac.uk/efo/EFO_1000292	Hepatoblastoma	EFO	http://purl.obolibrary.org/obo/MONDO_0018666	hepatoblastoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000293	Hepatoid Adenocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006243	hepatoid adenocarcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000294	HER2 Positive Breast Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006244	HER2 positive breast carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000295	Hidradenocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006245	hidradenocarcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000296	High Grade Surface Osteosarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006246	high grade surface osteosarcoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000297	Histiocytic and Dendritic Cell Neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0006247	histiocytic and dendritic cell neoplasm	6	1
http://www.ebi.ac.uk/efo/EFO_1000298	Hydatidiform Mole	EFO	http://purl.obolibrary.org/obo/MONDO_0006248	hydatidiform mole	0	0
http://www.ebi.ac.uk/efo/EFO_1000299	Hyperplastic Polyp	EFO	http://purl.obolibrary.org/obo/MONDO_0006249	hyperplastic polyp	0	0
http://www.ebi.ac.uk/efo/EFO_1000300	Ileal Neuroendocrine Tumor G1	EFO	http://purl.obolibrary.org/obo/MONDO_0006250	ileal neuroendocrine tumor G1	0	0
http://www.ebi.ac.uk/efo/EFO_1000302	Infiltrating Bladder Lymphoepithelioma-Like Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0004299	infiltrating bladder lymphoepithelioma-like carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000303	Infiltrating Bladder Urothelial Carcinoma Sarcomatoid Variant	EFO	http://purl.obolibrary.org/obo/MONDO_0004278	infiltrating bladder urothelial carcinoma sarcomatoid variant	0	0
http://www.ebi.ac.uk/efo/EFO_1000304	Intestinal Type Adenocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006254	intestinal type adenocarcinoma	1	0
http://www.ebi.ac.uk/efo/EFO_1000305	Intimal Sarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006255	Intimal sarcoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000307	Invasive Breast Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006256	invasive breast carcinoma	5	0
http://www.ebi.ac.uk/efo/EFO_1000308	Jejunal Neuroendocrine Tumor G1	EFO	http://purl.obolibrary.org/obo/MONDO_0006257	jejunal neuroendocrine tumor G1	0	0
http://www.ebi.ac.uk/efo/EFO_1000309	Juvenile Myelomonocytic Leukemia	EFO	http://purl.obolibrary.org/obo/MONDO_0011908	juvenile myelomonocytic leukemia	0	0
http://www.ebi.ac.uk/efo/EFO_1000310	Juvenile Polyp	EFO	http://purl.obolibrary.org/obo/MONDO_0006258	juvenile polyp	0	0
http://www.ebi.ac.uk/efo/EFO_1000311	Juvenile Xanthogranuloma	EFO	http://purl.obolibrary.org/obo/MONDO_0015534	juvenile xanthogranuloma	0	0
http://www.ebi.ac.uk/efo/EFO_1000314	Kidney Medullary Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006260	kidney medullary carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000316	Krukenberg Tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0004829	Krukenberg carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000317	Lacrimal Gland Adenoid Cystic Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006262	lacrimal gland adenoid cystic carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000318	Langerhans Cell Histiocytosis	EFO	http://purl.obolibrary.org/obo/MONDO_0018310	Langerhans cell histiocytosis	0	0
http://www.ebi.ac.uk/efo/EFO_1000319	Laryngeal Adenoid Cystic Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006264	laryngeal adenoid cystic carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000320	Laryngeal Small Cell Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006265	laryngeal small cell carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000321	Leydig Cell Tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0006266	leydig cell tumor	0	0
http://www.ebi.ac.uk/efo/EFO_1000323	Liver Diffuse Large B-Cell Lymphoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006268	liver diffuse large B-cell lymphoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000326	Lobular Breast Carcinoma In Situ	EFO	http://purl.obolibrary.org/obo/MONDO_0006270	lobular breast carcinoma in situ	0	0
http://www.ebi.ac.uk/efo/EFO_1000327	Low Grade Central Osteosarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006271	low grade central osteosarcoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000328	Low Grade Fibromyxoid Sarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006272	low grade fibromyxoid sarcoma	1	0
http://www.ebi.ac.uk/efo/EFO_1000329	Low Grade Fibromyxoid Sarcoma with Giant Collagen Rosettes	EFO	http://purl.obolibrary.org/obo/MONDO_0006273	low grade fibromyxoid sarcoma with giant collagen Rosettes	0	0
http://www.ebi.ac.uk/efo/EFO_1000330	Low Grade Vulvar Intraepithelial Neoplasia	EFO	http://purl.obolibrary.org/obo/MONDO_0006274	low grade vulvar intraepithelial neoplasia	0	0
http://www.ebi.ac.uk/efo/EFO_1000332	Lung Giant Cell Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006275	lung giant cell carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000333	Lung Inflammatory Myofibroblastic Tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0006276	lung inflammatory myofibroblastic tumor	0	0
http://www.ebi.ac.uk/efo/EFO_1000334	Lung Lymphangioleiomyomatosis	EFO	http://purl.obolibrary.org/obo/MONDO_0006277	lung lymphangioleiomyomatosis	0	0
http://www.ebi.ac.uk/efo/EFO_1000335	Lung Papilloma	EFO	http://purl.obolibrary.org/obo/MONDO_0006278	lung papilloma	0	0
http://www.ebi.ac.uk/efo/EFO_1000336	Lung Sarcomatoid Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006279	lung sarcomatoid carcinoma	2	0
http://www.ebi.ac.uk/efo/EFO_1000337	Lung Sclerosing Hemangioma	EFO	http://purl.obolibrary.org/obo/MONDO_0006280	lung sclerosing hemangioma	0	0
http://www.ebi.ac.uk/efo/EFO_1000338	Lung Signet Ring Cell Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006281	lung signet ring cell carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000339	Lymphangiosarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006282	lymphangiosarcoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000340	Lymphoepithelioma-Like Lung Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006283	lymphoepithelioma-like lung carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000344	Major Salivary Gland Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006284	major salivary gland carcinoma	8	0
http://www.ebi.ac.uk/efo/EFO_1000345	Major Salivary Gland Carcinoma ex Pleomorphic Adenoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006285	major salivary gland carcinoma ex pleomorphic adenoma	1	0
http://www.ebi.ac.uk/efo/EFO_1000346	Major Salivary Gland Mucoepidermoid Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006286	major salivary gland mucoepidermoid carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000347	Malignancy in Giant Cell Tumor of Bone	EFO	http://purl.obolibrary.org/obo/MONDO_0006287	malignancy in giant cell tumor of bone	0	0
http://www.ebi.ac.uk/efo/EFO_1000348	Malignant Adrenal Gland Pheochromocytoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006288	malignant adrenal gland pheochromocytoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000350	Malignant Bone Neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0002129	bone cancer	0	0
http://www.ebi.ac.uk/efo/EFO_1000352	Malignant Germ Cell Tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0006290	malignant germ cell tumor	13	0
http://www.ebi.ac.uk/efo/EFO_1000353	Malignant Jugulotympanic Paraganglioma	EFO	http://purl.obolibrary.org/obo/MONDO_0006291	malignant jugulotympanic paraganglioma	0	0
http://www.ebi.ac.uk/efo/EFO_1000354	Malignant Laryngeal Neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0002352	larynx cancer	0	0
http://www.ebi.ac.uk/efo/EFO_1000355	Malignant Mesothelioma	EFO	http://purl.obolibrary.org/obo/MONDO_0006292	malignant mesothelioma (disease)	5	0
http://www.ebi.ac.uk/efo/EFO_1000356	Malignant Mixed Neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0005853	malignant mixed neoplasm	12	2
http://www.ebi.ac.uk/efo/EFO_1000359	Malignant Pancreatic Neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0009831	malignant pancreatic neoplasm	0	0
http://www.ebi.ac.uk/efo/EFO_1000362	Malignant Pleural Neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0006294	pleural cancer	1	0
http://www.ebi.ac.uk/efo/EFO_1000363	Malignant Urinary System Neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0006295	malignant urinary system neoplasm	9	1
http://www.ebi.ac.uk/efo/EFO_1000364	Mast Cell Sarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0019024	mast cell sarcoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000365	Maxillary Sinus Adenoid Cystic Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006297	maxillary sinus adenoid cystic carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000366	Mediastinal Malignant Germ Cell Tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0006298	mediastinal malignant germ cell tumor	0	0
http://www.ebi.ac.uk/efo/EFO_1000367	Mediastinal Neuroblastoma	EFO	http://purl.obolibrary.org/obo/MONDO_0001095	mediastinum neuroblastoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000368	Medullomyoblastoma with Myogenic Differentiation	EFO	http://purl.obolibrary.org/obo/MONDO_0006300	medullomyoblastoma with myogenic differentiation	0	0
http://www.ebi.ac.uk/efo/EFO_1000373	Metanephric Adenoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006301	metanephric adenoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000377	Micropapillary Serous Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006302	micropapillary serous carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000378	Middle Ear Squamous Cell Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006303	middle ear squamous cell carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000379	Minor Salivary Gland Adenocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006304	minor salivary gland adenocarcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000380	Mixed Cell Uveal Melanoma	EFO	http://purl.obolibrary.org/obo/MONDO_0003910	mixed cell uveal melanoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000382	Mixed Lobular and Ductal Breast Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006306	mixed lobular and ductal breast carcinoma	1	0
http://www.ebi.ac.uk/efo/EFO_1000383	Mixed Somatotroph-Lactotroph Pituitary Gland Adenoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006307	mixed somatotroph-lactotroph pituitary gland adenoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000384	Mixed Tumor of the Salivary Gland	EFO	http://purl.obolibrary.org/obo/MONDO_0021357	tumor of salivary gland	0	0
http://www.ebi.ac.uk/efo/EFO_1000385	Mixed Tumor of the Skin	EFO	http://purl.obolibrary.org/obo/MONDO_0002200	eccrine mixed tumor of skin	0	0
http://www.ebi.ac.uk/efo/EFO_1000386	Mucinous Gastric Adenocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006309	mucinous gastric adenocarcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000388	Myelodysplastic/Myeloproliferative Neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0006311	myelodysplastic/myeloproliferative neoplasm	1	0
http://www.ebi.ac.uk/efo/EFO_1000389	Myofibroma	EFO	http://purl.obolibrary.org/obo/MONDO_0006312	myofibroma	0	0
http://www.ebi.ac.uk/efo/EFO_1000390	Nabothian Cyst	EFO	http://purl.obolibrary.org/obo/MONDO_0006313	nabothian cyst	0	0
http://www.ebi.ac.uk/efo/EFO_1000391	Nasal Cavity Polyp	EFO	http://purl.obolibrary.org/obo/MONDO_0006314	nasal cavity polyp	0	0
http://www.ebi.ac.uk/efo/EFO_1000393	Neuroblastic Tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0006316	neuroblastic tumor	2	0
http://www.ebi.ac.uk/efo/EFO_1000394	Neurothekeoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006317	neurothekeoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000395	Nevus of Ito	EFO	http://purl.obolibrary.org/obo/MONDO_0016985	nevus of Ito	0	0
http://www.ebi.ac.uk/efo/EFO_1000396	Nevus of Ota	EFO	http://purl.obolibrary.org/obo/MONDO_0016984	nevus of ota	0	0
http://www.ebi.ac.uk/efo/EFO_1000397	Non-Cutaneous Melanoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006320	non-cutaneous melanoma	2	0
http://www.ebi.ac.uk/efo/EFO_1000399	Non-Functioning Adrenal Cortex Adenoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006321	non-functioning adrenal cortex adenoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000400	Non-Neoplastic Bile Duct Disorder	EFO	http://purl.obolibrary.org/obo/MONDO_0006322	non-neoplastic bile duct disorder	2	0
http://www.ebi.ac.uk/efo/EFO_1000401	Non-Seminomatous Lesion	EFO	http://purl.obolibrary.org/obo/MONDO_0006323	non-seminomatous lesion	0	0
http://www.ebi.ac.uk/efo/EFO_1000402	Normal Breast-Like Subtype of Breast Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006324	normal breast-like subtype of Breast carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000403	Ocular Melanoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006325	ocular melanoma	3	0
http://www.ebi.ac.uk/efo/EFO_1000404	Ocular Melanoma with Extraocular Extension	EFO	http://purl.obolibrary.org/obo/MONDO_0006326	ocular melanoma with extraocular extension	0	0
http://www.ebi.ac.uk/efo/EFO_1000405	Ocular Sebaceous Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006327	ocular sebaceous carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000406	Odontogenic Cyst	EFO	http://purl.obolibrary.org/obo/MONDO_0006328	odontogenic cyst	0	0
http://www.ebi.ac.uk/efo/EFO_1000407	Olfactory Neuroblastoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006329	olfactory neuroblastoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000408	Ossifying Fibromyxoid Tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0006330	ossifying fibromyxoid tumor	0	0
http://www.ebi.ac.uk/efo/EFO_1000412	Ovarian Carcinosarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0003792	ovarian carcinosarcoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000413	Ovarian Choriocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0003507	choriocarcinoma of ovary	0	0
http://www.ebi.ac.uk/efo/EFO_1000414	Ovarian Dysgerminoma	EFO	http://purl.obolibrary.org/obo/MONDO_0003481	dysgerminoma of ovary	0	0
http://www.ebi.ac.uk/efo/EFO_1000415	Ovarian Embryonal Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0003581	ovarian embryonal carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000416	Ovarian Endometrioid Adenocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006335	ovarian endometrioid adenocarcinoma	1	0
http://www.ebi.ac.uk/efo/EFO_1000417	Ovarian Endometrioid Adenocarcinoma with Squamous Differentiation	EFO	http://purl.obolibrary.org/obo/MONDO_0006336	ovarian endometrioid adenocarcinoma with squamous differentiation	0	0
http://www.ebi.ac.uk/efo/EFO_1000418	Ovarian Endometriosis	EFO	http://purl.obolibrary.org/obo/MONDO_0006337	ovarian endometriosis	0	0
http://www.ebi.ac.uk/efo/EFO_1000419	Ovarian Germ Cell Tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0011366	ovarian germ cell tumor	5	0
http://www.ebi.ac.uk/efo/EFO_1000424	Ovarian Microcystic Stromal Tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0006339	ovarian microcystic stromal tumor	0	0
http://www.ebi.ac.uk/efo/EFO_1000428	Ovarian Serous Adenofibroma	EFO	http://purl.obolibrary.org/obo/MONDO_0006340	ovarian serous adenofibroma	0	0
http://www.ebi.ac.uk/efo/EFO_1000431	Ovarian Small Cell Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0003795	ovarian small cell carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000432	Ovarian Squamous Cell Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0003494	ovarian squamous cell carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000435	Ovarian Transitional Cell Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006343	ovarian transitional cell carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000437	Ovarian Yolk Sac Tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0006344	ovarian yolk sac tumor	0	0
http://www.ebi.ac.uk/efo/EFO_1000438	Palmar Fibromatosis	EFO	http://purl.obolibrary.org/obo/MONDO_0006345	palmar fibromatosis	0	0
http://www.ebi.ac.uk/efo/EFO_1000439	Pancreatic Acinar Cell Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006346	pancreatic acinar cell carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000442	Pancreatic Large Cell Neuroendocrine Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006347	pancreatic large cell neuroendocrine carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000444	Pancreatic Small Cell Neuroendocrine Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006348	pancreatic small cell neuroendocrine carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000448	Papillary Cystic Neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0006349	papillary cystic neoplasm	2	0
http://www.ebi.ac.uk/efo/EFO_1000450	Papillary Transitional Cell Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006350	papillary transitional cell carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000452	Parachordoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006351	parachordoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000453	Paraganglioma	EFO	http://purl.obolibrary.org/obo/MONDO_0000448	paraganglioma	1	1
http://www.ebi.ac.uk/efo/EFO_1000454	Paranasal Sinus Adenoid Cystic Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006352	paranasal sinus adenoid cystic carcinoma	2	0
http://www.ebi.ac.uk/efo/EFO_1000455	Paranasal Sinus Schneiderian Papilloma	EFO	http://purl.obolibrary.org/obo/MONDO_0006353	paranasal sinus Schneiderian papilloma	0	0
http://www.ebi.ac.uk/efo/EFO_1000456	Parathyroid Gland Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0012004	parathyroid gland carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000457	Parathyroid Hyperplasia	EFO	http://purl.obolibrary.org/obo/MONDO_0006354	parathyroid hyperplasia (disease)	0	0
http://www.ebi.ac.uk/efo/EFO_1000458	Parotid Gland Acinic Cell Carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006355	parotid gland acinic cell carcinoma	0	0
